id,title,main_picture/medium,main_picture/large,start_date,mean,media_type,status,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,genres/3/id,genres/3/name,num_episodes,start_season/year,start_season/season,average_episode_duration,rating,studios/0/id,studios/0/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name,genres/7/id,genres/7/name,studios/1/id,studios/1/name,studios/2/id,studios/2/name,genres/8/id,genres/8/name,genres/9/id,genres/9/name
23289,Gekkan Shoujo Nozaki-kun,https://api-cdn.myanimelist.net/images/anime/5/66083.jpg,https://api-cdn.myanimelist.net/images/anime/5/66083l.jpg,2014-07-07,7.94,tv,finished_airing,4,Comedy,22,Romance,23,School,,,12,2014,summer,1440,pg_13,95,Doga Kobo,,,,,,,,,,,,,,,,
18,Initial D Fourth Stage,https://api-cdn.myanimelist.net/images/anime/12/43927.jpg,https://api-cdn.myanimelist.net/images/anime/12/43927l.jpg,2004-04-17,8.15,tv,finished_airing,1,Action,3,Cars,30,Sports,8,Drama,24,2004,spring,1620,pg_13,179,A.C.G.T.,42,Seinen,,,,,,,,,,,,,,
4814,Junjou Romantica 2,https://api-cdn.myanimelist.net/images/anime/6/38417.jpg,https://api-cdn.myanimelist.net/images/anime/6/38417l.jpg,2008-10-12,7.84,tv,finished_airing,4,Comedy,8,Drama,22,Romance,28,Shounen Ai,12,2008,fall,1440,pg_13,37,Studio Deen,,,,,,,,,,,,,,,,
16662,Kaze Tachinu,https://api-cdn.myanimelist.net/images/anime/8/52353.jpg,https://api-cdn.myanimelist.net/images/anime/8/52353l.jpg,2013-07-20,8.12,movie,finished_airing,8,Drama,13,Historical,22,Romance,,,1,2013,summer,7591,pg_13,21,Studio Ghibli,,,,,,,,,,,,,,,,
12031,Kingdom,https://api-cdn.myanimelist.net/images/anime/13/39511.jpg,https://api-cdn.myanimelist.net/images/anime/13/39511l.jpg,2012-06-04,8.03,tv,finished_airing,1,Action,13,Historical,38,Military,42,Seinen,38,2012,summer,1500,r,1,Studio Pierrot,,,,,,,,,,,,,,,,
8129,Kuragehime,https://api-cdn.myanimelist.net/images/anime/3/24865.jpg,https://api-cdn.myanimelist.net/images/anime/3/24865l.jpg,2010-10-15,8.13,tv,finished_airing,36,Slice of Life,4,Comedy,43,Josei,,,11,2010,fall,1375,pg_13,112,Brain's Base,,,,,,,,,,,,,,,,
14513,Magi: The Labyrinth of Magic,https://api-cdn.myanimelist.net/images/anime/11/42773.jpg,https://api-cdn.myanimelist.net/images/anime/11/42773l.jpg,2012-10-07,8.06,tv,finished_airing,1,Action,2,Adventure,10,Fantasy,16,Magic,25,2012,fall,1440,pg_13,56,A-1 Pictures,27,Shounen,,,,,,,,,,,,,,
2581,Mobile Suit Gundam 00,https://api-cdn.myanimelist.net/images/anime/3/13200.jpg,https://api-cdn.myanimelist.net/images/anime/3/13200l.jpg,2007-10-06,8.14,tv,finished_airing,1,Action,38,Military,24,Sci-Fi,29,Space,25,2007,fall,1440,r,14,Sunrise,8,Drama,18,Mecha,,,,,,,,,,,,
30015,ReLIFE,https://api-cdn.myanimelist.net/images/anime/3/82149.jpg,https://api-cdn.myanimelist.net/images/anime/3/82149l.jpg,2016-07-02,8.03,tv,finished_airing,36,Slice of Life,22,Romance,23,School,,,13,2016,summer,1420,pg_13,73,TMS Entertainment,,,,,,,,,,,,,,,,
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,https://api-cdn.myanimelist.net/images/anime/8/75546.jpg,https://api-cdn.myanimelist.net/images/anime/8/75546l.jpg,2009-06-24,7.99,ova,finished_airing,1,Action,2,Adventure,17,Martial Arts,27,Shounen,13,2009,spring,1480,pg_13,73,TMS Entertainment,31,Super Power,37,Supernatural,,,,,,,,,,,,
1827,Seirei no Moribito,https://api-cdn.myanimelist.net/images/anime/4/50337.jpg,https://api-cdn.myanimelist.net/images/anime/4/50337l.jpg,2007-04-07,8.16,tv,finished_airing,1,Action,2,Adventure,13,Historical,10,Fantasy,26,2007,spring,1500,pg_13,10,Production I.G,,,,,,,,,,,,,,,,
25013,Akatsuki no Yona,https://api-cdn.myanimelist.net/images/anime/9/64225.jpg,https://api-cdn.myanimelist.net/images/anime/9/64225l.jpg,2014-10-07,8.05,tv,finished_airing,1,Action,2,Adventure,4,Comedy,10,Fantasy,24,2014,fall,1440,pg_13,1,Studio Pierrot,22,Romance,25,Shoujo,,,,,,,,,,,,
1367,Detective Conan Movie 08: Magician of the Silver Sky,https://api-cdn.myanimelist.net/images/anime/2/20982.jpg,https://api-cdn.myanimelist.net/images/anime/2/20982l.jpg,2004-04-17,8.1,movie,finished_airing,2,Adventure,7,Mystery,4,Comedy,39,Police,1,2004,spring,6480,pg_13,73,TMS Entertainment,27,Shounen,,,,,,,,,,,,,,
27833,Durarara!!x2 Ketsu,https://api-cdn.myanimelist.net/images/anime/6/77838.jpg,https://api-cdn.myanimelist.net/images/anime/6/77838l.jpg,2016-01-09,8.1,tv,finished_airing,1,Action,7,Mystery,37,Supernatural,,,12,2016,winter,1440,r,1119,Shuka,,,,,,,,,,,,,,,,
26213,Free!: Eternal Summer - Kindan no All Hard!,https://api-cdn.myanimelist.net/images/anime/6/73125.jpg,https://api-cdn.myanimelist.net/images/anime/6/73125l.jpg,2015-03-18,7.93,special,finished_airing,4,Comedy,23,School,36,Slice of Life,,,1,2015,winter,1440,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,
1974,Glass no Kamen (2005),https://api-cdn.myanimelist.net/images/anime/1/2043.jpg,https://api-cdn.myanimelist.net/images/anime/1/2043l.jpg,2005-04-06,8.08,tv,finished_airing,8,Drama,25,Shoujo,,,,,51,2005,spring,1500,g,65,Tokyo Movie Shinsha,,,,,,,,,,,,,,,,
8425,Gosick,https://api-cdn.myanimelist.net/images/anime/11/27906.jpg,https://api-cdn.myanimelist.net/images/anime/11/27906l.jpg,2011-01-08,8.1,tv,finished_airing,7,Mystery,13,Historical,8,Drama,22,Romance,24,2011,winter,1460,r,4,Bones,,,,,,,,,,,,,,,,
12069,Hajime no Ippo: Boxer no Kobushi,https://api-cdn.myanimelist.net/images/anime/2/84664.jpg,https://api-cdn.myanimelist.net/images/anime/2/84664l.jpg,2003-03-21,8.1,special,finished_airing,4,Comedy,8,Drama,27,Shounen,30,Sports,1,2003,winter,1415,pg_13,11,Madhouse,,,,,,,,,,,,,,,,
185,Initial D First Stage,https://api-cdn.myanimelist.net/images/anime/13/6801.jpg,https://api-cdn.myanimelist.net/images/anime/13/6801l.jpg,1998-04-19,8.28,tv,finished_airing,1,Action,3,Cars,8,Drama,42,Seinen,26,1998,spring,1500,pg_13,36,Gallop,30,Sports,,,,,,,126,Studio Comet,,,,,,
18679,Kill la Kill,https://api-cdn.myanimelist.net/images/anime/1464/111943.jpg,https://api-cdn.myanimelist.net/images/anime/1464/111943l.jpg,2013-10-04,8.1,tv,finished_airing,1,Action,4,Comedy,31,Super Power,9,Ecchi,24,2013,fall,1467,pg_13,803,Trigger,23,School,,,,,,,,,,,,,,
2034,Lovely★Complex,https://api-cdn.myanimelist.net/images/anime/11/75563.jpg,https://api-cdn.myanimelist.net/images/anime/11/75563l.jpg,2007-04-07,8.06,tv,finished_airing,4,Comedy,22,Romance,25,Shoujo,,,24,2007,spring,1440,pg_13,18,Toei Animation,,,,,,,,,,,,,,,,
437,Perfect Blue,https://api-cdn.myanimelist.net/images/anime/11/79127.jpg,https://api-cdn.myanimelist.net/images/anime/11/79127l.jpg,1998-02-28,8.48,movie,finished_airing,5,Dementia,8,Drama,14,Horror,40,Psychological,1,1998,winter,4903,r+,11,Madhouse,,,,,,,,,,,,,,,,
721,Princess Tutu,https://api-cdn.myanimelist.net/images/anime/1145/93646.jpg,https://api-cdn.myanimelist.net/images/anime/1145/93646l.jpg,2002-08-16,8.14,tv,finished_airing,4,Comedy,8,Drama,10,Fantasy,16,Magic,38,2002,summer,980,pg_13,34,Hal Film Maker,7,Mystery,22,Romance,,,,,,,,,,,,
12477,Sakasama no Patema,https://api-cdn.myanimelist.net/images/anime/12/52415.jpg,https://api-cdn.myanimelist.net/images/anime/12/52415l.jpg,2013-11-09,8.04,movie,finished_airing,2,Adventure,24,Sci-Fi,,,,,1,2013,fall,5940,pg_13,84,Studio Rikka,,,,,,,,,559,Purple Cow Studio Japan,,,,,,
4938,Tsubasa: Shunraiki,https://api-cdn.myanimelist.net/images/anime/9/33841.jpg,https://api-cdn.myanimelist.net/images/anime/9/33841l.jpg,2009-03-17,8.13,ova,finished_airing,1,Action,2,Adventure,7,Mystery,37,Supernatural,2,2009,winter,1740,r,10,Production I.G,8,Drama,16,Magic,22,Romance,10,Fantasy,,,,,27,Shounen,,
2402,Ashita no Joe,https://api-cdn.myanimelist.net/images/anime/5/64671.jpg,https://api-cdn.myanimelist.net/images/anime/5/64671l.jpg,1970-04-01,8.28,tv,finished_airing,1,Action,8,Drama,27,Shounen,36,Slice of Life,79,1970,spring,1500,pg_13,68,Mushi Production,30,Sports,,,,,,,,,,,,,,
6702,Fairy Tail,https://api-cdn.myanimelist.net/images/anime/5/18179.jpg,https://api-cdn.myanimelist.net/images/anime/5/18179l.jpg,2009-10-12,7.66,tv,finished_airing,1,Action,2,Adventure,4,Comedy,16,Magic,175,2009,fall,1484,pg_13,41,Satelight,10,Fantasy,27,Shounen,,,,,56,A-1 Pictures,,,,,,
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,https://api-cdn.myanimelist.net/images/anime/4/29816.jpg,https://api-cdn.myanimelist.net/images/anime/4/29816l.jpg,2006-09-01,8.14,special,finished_airing,38,Military,24,Sci-Fi,7,Mystery,39,Police,1,2006,summer,6499,r,10,Production I.G,18,Mecha,42,Seinen,,,,,,,,,,,,
31741,Magi: Sinbad no Bouken (TV),https://api-cdn.myanimelist.net/images/anime/10/78783.jpg,https://api-cdn.myanimelist.net/images/anime/10/78783l.jpg,2016-04-16,7.9,tv,finished_airing,1,Action,2,Adventure,10,Fantasy,16,Magic,13,2016,spring,1440,pg_13,1087,Lay-duce,27,Shounen,,,,,,,,,,,,,,
440,Shoujo Kakumei Utena,https://api-cdn.myanimelist.net/images/anime/1078/95285.jpg,https://api-cdn.myanimelist.net/images/anime/1078/95285l.jpg,1997-04-02,8.2,tv,finished_airing,4,Comedy,8,Drama,10,Fantasy,7,Mystery,39,1997,spring,1410,pg_13,7,J.C.Staff,40,Psychological,25,Shoujo,,,,,,,,,,,,
4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,https://api-cdn.myanimelist.net/images/anime/10/11373.jpg,https://api-cdn.myanimelist.net/images/anime/10/11373l.jpg,2008-09-06,8.17,movie,finished_airing,1,Action,4,Comedy,18,Mecha,,,1,2008,summer,6720,pg_13,6,Gainax,,,,,,,,,,,,,,,,
1506,Detective Conan Movie 10: Requiem of the Detectives,https://api-cdn.myanimelist.net/images/anime/1919/94322.jpg,https://api-cdn.myanimelist.net/images/anime/1919/94322l.jpg,2006-04-15,8.07,movie,finished_airing,2,Adventure,4,Comedy,7,Mystery,39,Police,1,2006,spring,6660,pg_13,73,TMS Entertainment,27,Shounen,,,,,,,,,,,,,,
2759,Evangelion: 1.0 You Are (Not) Alone,https://api-cdn.myanimelist.net/images/anime/7/74975.jpg,https://api-cdn.myanimelist.net/images/anime/7/74975l.jpg,2007-09-01,8.07,movie,finished_airing,1,Action,24,Sci-Fi,40,Psychological,8,Drama,1,2007,summer,6000,pg_13,47,Khara,18,Mecha,,,,,,,,,,,,,,
72,Full Metal Panic? Fumoffu,https://api-cdn.myanimelist.net/images/anime/4/75260.jpg,https://api-cdn.myanimelist.net/images/anime/4/75260l.jpg,2003-08-26,8.07,tv,finished_airing,1,Action,4,Comedy,23,School,,,12,2003,summer,1440,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,https://api-cdn.myanimelist.net/images/anime/8/22498.jpg,https://api-cdn.myanimelist.net/images/anime/8/22498l.jpg,1993-12-18,8.12,movie,finished_airing,1,Action,8,Drama,38,Military,24,Sci-Fi,1,1993,fall,5400,pg_13,207,Magic Bus,29,Space,,,,,,,,,,,,,,
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,https://api-cdn.myanimelist.net/images/anime/4/21735.jpg,https://api-cdn.myanimelist.net/images/anime/4/21735l.jpg,2008-02-09,8.07,movie,finished_airing,1,Action,7,Mystery,37,Supernatural,8,Drama,1,2008,winter,3546,r+,43,ufotable,41,Thriller,,,,,,,,,,,,,,
3927,Mobile Suit Gundam 00 Second Season,https://api-cdn.myanimelist.net/images/anime/9/12782.jpg,https://api-cdn.myanimelist.net/images/anime/9/12782l.jpg,2008-10-05,8.11,tv,finished_airing,1,Action,8,Drama,18,Mecha,38,Military,25,2008,fall,1454,r,14,Sunrise,24,Sci-Fi,29,Space,,,,,,,,,,,,
11597,Nisemonogatari,https://api-cdn.myanimelist.net/images/anime/1044/103654.jpg,https://api-cdn.myanimelist.net/images/anime/1044/103654l.jpg,2012-01-08,8.18,tv,finished_airing,7,Mystery,4,Comedy,37,Supernatural,9,Ecchi,11,2012,winter,1450,r,44,Shaft,,,,,,,,,,,,,,,,
28025,Tsukimonogatari,https://api-cdn.myanimelist.net/images/anime/6/68259.jpg,https://api-cdn.myanimelist.net/images/anime/6/68259l.jpg,2014-12-31,8.13,tv,finished_airing,7,Mystery,4,Comedy,37,Supernatural,9,Ecchi,4,2014,fall,1440,r,44,Shaft,,,,,,,,,,,,,,,,
24833,Ansatsu Kyoushitsu,https://api-cdn.myanimelist.net/images/anime/5/75639.jpg,https://api-cdn.myanimelist.net/images/anime/5/75639l.jpg,2015-01-10,8.12,tv,finished_airing,1,Action,4,Comedy,23,School,27,Shounen,22,2015,winter,1380,pg_13,456,Lerche,,,,,,,,,,,,,,,,
29893,Aria the Avvenire,https://api-cdn.myanimelist.net/images/anime/10/74338.jpg,https://api-cdn.myanimelist.net/images/anime/10/74338l.jpg,2015-09-26,7.94,special,finished_airing,24,Sci-Fi,36,Slice of Life,10,Fantasy,27,Shounen,3,2015,summer,1287,g,333,TYO Animations,,,,,,,,,,,,,,,,
27663,Baby Steps 2nd Season,https://api-cdn.myanimelist.net/images/anime/9/73683.jpg,https://api-cdn.myanimelist.net/images/anime/9/73683l.jpg,2015-04-05,8.06,tv,finished_airing,30,Sports,22,Romance,23,School,27,Shounen,25,2015,spring,1460,pg_13,1,Studio Pierrot,,,,,,,,,,,,,,,,
1482,D.Gray-man,https://api-cdn.myanimelist.net/images/anime/13/75194.jpg,https://api-cdn.myanimelist.net/images/anime/13/75194l.jpg,2006-10-03,8.05,tv,finished_airing,1,Action,2,Adventure,4,Comedy,31,Super Power,103,2006,fall,1380,pg_13,73,TMS Entertainment,6,Demons,27,Shounen,,,,,,,,,,,,
3371,Ginga Eiyuu Densetsu Gaiden,https://api-cdn.myanimelist.net/images/anime/9/28463.jpg,https://api-cdn.myanimelist.net/images/anime/9/28463l.jpg,1998-02-09,8.15,ova,finished_airing,1,Action,38,Military,24,Sci-Fi,29,Space,24,1998,winter,1605,r+,8,Artland,8,Drama,,,,,,,207,Magic Bus,,,,,,
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,https://api-cdn.myanimelist.net/images/anime/12/64865.jpg,https://api-cdn.myanimelist.net/images/anime/12/64865l.jpg,2015-04-03,8.1,special,finished_airing,1,Action,24,Sci-Fi,4,Comedy,13,Historical,1,2015,spring,1492,pg_13,14,Sunrise,20,Parody,21,Samurai,27,Shounen,,,,,,,,,,
1430,Lupin III: Cagliostro no Shiro,https://api-cdn.myanimelist.net/images/anime/5/26182.jpg,https://api-cdn.myanimelist.net/images/anime/5/26182l.jpg,1979-12-15,8.15,movie,finished_airing,1,Action,2,Adventure,4,Comedy,7,Mystery,1,1979,fall,5970,pg_13,65,Tokyo Movie Shinsha,42,Seinen,,,,,,,,,,,,,,
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,https://api-cdn.myanimelist.net/images/anime/6/80899.jpg,https://api-cdn.myanimelist.net/images/anime/6/80899l.jpg,2016-10-02,8.23,tv,finished_airing,1,Action,8,Drama,18,Mecha,24,Sci-Fi,25,2016,fall,1480,r,14,Sunrise,29,Space,,,,,,,,,,,,,,
7720,Ookiku Furikabutte: Natsu no Taikai-hen,https://api-cdn.myanimelist.net/images/anime/10/18671.jpg,https://api-cdn.myanimelist.net/images/anime/10/18671l.jpg,2010-04-02,8.03,tv,finished_airing,4,Comedy,42,Seinen,30,Sports,,,13,2010,spring,1449,pg_13,56,A-1 Pictures,,,,,,,,,,,,,,,,
1914,Saiunkoku Monogatari 2nd Season,https://api-cdn.myanimelist.net/images/anime/5/73277.jpg,https://api-cdn.myanimelist.net/images/anime/5/73277l.jpg,2007-04-07,8.07,tv,finished_airing,2,Adventure,4,Comedy,8,Drama,10,Fantasy,39,2007,spring,1500,pg_13,11,Madhouse,13,Historical,22,Romance,,,,,,,,,,,,
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,https://api-cdn.myanimelist.net/images/anime/11/65927.jpg,https://api-cdn.myanimelist.net/images/anime/11/65927l.jpg,2014-03-15,7.94,movie,finished_airing,4,Comedy,8,Drama,22,Romance,28,Shounen Ai,1,2014,winter,3044,pg_13,37,Studio Deen,,,,,,,,,,,,,,,,
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,https://api-cdn.myanimelist.net/images/anime/5/49993.jpg,https://api-cdn.myanimelist.net/images/anime/5/49993l.jpg,2013-08-31,7.94,movie,finished_airing,36,Slice of Life,37,Supernatural,8,Drama,,,1,2013,summer,5940,pg_13,56,A-1 Pictures,,,,,,,,,,,,,,,,
2164,Dennou Coil,https://api-cdn.myanimelist.net/images/anime/5/12844.jpg,https://api-cdn.myanimelist.net/images/anime/5/12844l.jpg,2007-05-12,8.09,tv,finished_airing,2,Adventure,4,Comedy,8,Drama,7,Mystery,26,2007,spring,1500,g,11,Madhouse,24,Sci-Fi,,,,,,,,,,,,,,
237,Koukyoushihen Eureka Seven,https://api-cdn.myanimelist.net/images/anime/12/34443.jpg,https://api-cdn.myanimelist.net/images/anime/12/34443l.jpg,2005-04-17,8.09,tv,finished_airing,2,Adventure,8,Drama,18,Mecha,22,Romance,50,2005,spring,1440,pg_13,4,Bones,24,Sci-Fi,,,,,,,,,,,,,,
2449,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,https://api-cdn.myanimelist.net/images/anime/3/21835.jpg,https://api-cdn.myanimelist.net/images/anime/3/21835l.jpg,2005-09-23,8.1,special,finished_airing,1,Action,24,Sci-Fi,7,Mystery,39,Police,1,2005,summer,9600,r,10,Production I.G,40,Psychological,18,Mecha,42,Seinen,,,,,,,,,,
10643,Gintama: Dai Hanseikai,https://api-cdn.myanimelist.net/images/anime/1725/110927.jpg,https://api-cdn.myanimelist.net/images/anime/1725/110927l.jpg,2010-03-25,8.07,special,finished_airing,1,Action,4,Comedy,20,Parody,21,Samurai,1,2010,winter,862,pg_13,14,Sunrise,,,,,,,,,,,,,,,,
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,https://api-cdn.myanimelist.net/images/anime/3/72754.jpg,https://api-cdn.myanimelist.net/images/anime/3/72754l.jpg,2013-11-27,8.09,ova,finished_airing,36,Slice of Life,4,Comedy,23,School,42,Seinen,2,2013,fall,1380,pg_13,44,Shaft,,,,,,,,,,,,,,,,
135,Hikaru no Go,https://api-cdn.myanimelist.net/images/anime/12/78317.jpg,https://api-cdn.myanimelist.net/images/anime/12/78317l.jpg,2001-10-10,8.1,tv,finished_airing,4,Comedy,11,Game,27,Shounen,37,Supernatural,75,2001,fall,1411,pg_13,1,Studio Pierrot,,,,,,,,,,,,,,,,
6045,Kimi ni Todoke,https://api-cdn.myanimelist.net/images/anime/7/17890.jpg,https://api-cdn.myanimelist.net/images/anime/7/17890l.jpg,2009-10-07,8.01,tv,finished_airing,36,Slice of Life,8,Drama,22,Romance,23,School,25,2009,fall,1364,pg_13,10,Production I.G,25,Shoujo,,,,,,,,,,,,,,
16001,Kokoro Connect: Michi Random,https://api-cdn.myanimelist.net/images/anime/10/45526.jpg,https://api-cdn.myanimelist.net/images/anime/10/45526l.jpg,2012-11-19,8,special,finished_airing,4,Comedy,8,Drama,22,Romance,23,School,4,2012,fall,1620,pg_13,300,SILVER LINK.,36,Slice of Life,37,Supernatural,,,,,,,,,,,,
6211,Tokyo Magnitude 8.0,https://api-cdn.myanimelist.net/images/anime/10/13776.jpg,https://api-cdn.myanimelist.net/images/anime/10/13776l.jpg,2009-07-10,8.05,tv,finished_airing,8,Drama,,,,,,,11,2009,summer,1354,pg_13,4,Bones,,,,,,,,,290,Kinema Citrus,,,,,,
232,Cardcaptor Sakura,https://api-cdn.myanimelist.net/images/anime/8/60781.jpg,https://api-cdn.myanimelist.net/images/anime/8/60781l.jpg,1998-04-07,8.16,tv,finished_airing,2,Adventure,4,Comedy,8,Drama,16,Magic,70,1998,spring,1500,pg,11,Madhouse,22,Romance,10,Fantasy,23,School,25,Shoujo,,,,,,,,
4789,ef: A Tale of Melodies.,https://api-cdn.myanimelist.net/images/anime/13/50519.jpg,https://api-cdn.myanimelist.net/images/anime/13/50519l.jpg,2008-10-07,8.04,tv,finished_airing,7,Mystery,37,Supernatural,8,Drama,22,Romance,12,2008,fall,1440,pg_13,44,Shaft,,,,,,,,,,,,,,,,
16918,Gin no Saji,https://api-cdn.myanimelist.net/images/anime/6/49237.jpg,https://api-cdn.myanimelist.net/images/anime/6/49237l.jpg,2013-07-12,8.11,tv,finished_airing,4,Comedy,23,School,27,Shounen,36,Slice of Life,11,2013,summer,1380,pg_13,56,A-1 Pictures,,,,,,,,,,,,,,,,
16,Hachimitsu to Clover,https://api-cdn.myanimelist.net/images/anime/11/73923.jpg,https://api-cdn.myanimelist.net/images/anime/11/73923l.jpg,2005-04-15,8.06,tv,finished_airing,4,Comedy,8,Drama,43,Josei,22,Romance,24,2005,spring,1419,pg_13,7,J.C.Staff,36,Slice of Life,,,,,,,,,,,,,,
1486,Kodomo no Omocha (TV),https://api-cdn.myanimelist.net/images/anime/5/7016.jpg,https://api-cdn.myanimelist.net/images/anime/5/7016l.jpg,1996-04-05,8.04,tv,finished_airing,4,Comedy,8,Drama,22,Romance,25,Shoujo,102,1996,spring,1320,pg_13,36,Gallop,,,,,,,,,,,,,,,,
24997,Love Live! The School Idol Movie,https://api-cdn.myanimelist.net/images/anime/6/75700.jpg,https://api-cdn.myanimelist.net/images/anime/6/75700l.jpg,2015-06-13,7.94,movie,finished_airing,19,Music,23,School,36,Slice of Life,,,1,2015,spring,6120,pg_13,14,Sunrise,,,,,,,,,,,,,,,,
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,https://api-cdn.myanimelist.net/images/anime/4/80587.jpg,https://api-cdn.myanimelist.net/images/anime/4/80587l.jpg,2016-09-10,8.14,ova,finished_airing,36,Slice of Life,16,Magic,10,Fantasy,27,Shounen,3,2016,summer,1380,pg_13,858,Wit Studio,,,,,,,,,,,,,,,,
8063,Sekaiichi Hatsukoi OVA,https://api-cdn.myanimelist.net/images/anime/11/35863.jpg,https://api-cdn.myanimelist.net/images/anime/11/35863l.jpg,2011-03-22,7.94,ova,finished_airing,4,Comedy,8,Drama,22,Romance,28,Shounen Ai,2,2011,winter,1260,pg_13,37,Studio Deen,,,,,,,,,,,,,,,,
25879,Working!!!,https://api-cdn.myanimelist.net/images/anime/7/73886.jpg,https://api-cdn.myanimelist.net/images/anime/7/73886l.jpg,2015-07-05,8.02,tv,finished_airing,4,Comedy,22,Romance,42,Seinen,36,Slice of Life,13,2015,summer,1420,pg_13,56,A-1 Pictures,,,,,,,,,,,,,,,,
889,Black Lagoon,https://api-cdn.myanimelist.net/images/anime/4/25596.jpg,https://api-cdn.myanimelist.net/images/anime/4/25596l.jpg,2006-04-09,8.05,tv,finished_airing,1,Action,42,Seinen,,,,,12,2006,spring,1470,r,11,Madhouse,,,,,,,,,,,,,,,,
21419,Detective Conan Movie 18: The Sniper from Another Dimension,https://api-cdn.myanimelist.net/images/anime/11/60289.jpg,https://api-cdn.myanimelist.net/images/anime/11/60289l.jpg,2014-04-19,8.09,movie,finished_airing,1,Action,7,Mystery,39,Police,27,Shounen,1,2014,spring,6600,pg_13,73,TMS Entertainment,,,,,,,,,,,,,,,,
2952,Final Fantasy VII: Advent Children Complete,https://api-cdn.myanimelist.net/images/anime/1065/94641.jpg,https://api-cdn.myanimelist.net/images/anime/1065/94641l.jpg,2009-04-16,7.96,ova,finished_airing,1,Action,10,Fantasy,31,Super Power,,,1,2009,spring,7586,pg_13,58,Square Enix,,,,,,,,,,,,,,,,
934,Higurashi no Naku Koro ni,https://api-cdn.myanimelist.net/images/anime/12/19634.jpg,https://api-cdn.myanimelist.net/images/anime/12/19634l.jpg,2006-04-05,7.94,tv,finished_airing,7,Mystery,5,Dementia,14,Horror,40,Psychological,26,2006,spring,1450,r,37,Studio Deen,37,Supernatural,41,Thriller,,,,,,,,,,,,
12189,Hyouka,https://api-cdn.myanimelist.net/images/anime/13/50521.jpg,https://api-cdn.myanimelist.net/images/anime/13/50521l.jpg,2012-04-23,8.14,tv,finished_airing,7,Mystery,23,School,36,Slice of Life,,,22,2012,spring,1539,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,https://api-cdn.myanimelist.net/images/anime/5/82786.jpg,https://api-cdn.myanimelist.net/images/anime/5/82786l.jpg,2003-12-01,8.14,music,finished_airing,2,Adventure,8,Drama,19,Music,24,Sci-Fi,1,2003,fall,3912,g,18,Toei Animation,,,,,,,,,,,,,,,,
1530,Kanon (2006),https://api-cdn.myanimelist.net/images/anime/4/56301.jpg,https://api-cdn.myanimelist.net/images/anime/4/56301l.jpg,2006-10-06,8,tv,finished_airing,36,Slice of Life,37,Supernatural,8,Drama,22,Romance,24,2006,fall,1440,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,
9656,Kimi ni Todoke 2nd Season,https://api-cdn.myanimelist.net/images/anime/8/27174.jpg,https://api-cdn.myanimelist.net/images/anime/8/27174l.jpg,2011-01-12,8.01,tv,finished_airing,36,Slice of Life,8,Drama,22,Romance,23,School,12,2011,winter,1380,pg_13,10,Production I.G,25,Shoujo,,,,,,,,,,,,,,
20507,Noragami,https://api-cdn.myanimelist.net/images/anime/9/77809.jpg,https://api-cdn.myanimelist.net/images/anime/9/77809l.jpg,2014-01-05,8,tv,finished_airing,1,Action,2,Adventure,4,Comedy,37,Supernatural,12,2014,winter,1440,pg_13,4,Bones,27,Shounen,,,,,,,,,,,,,,
31149,Persona 3 the Movie 4: Winter of Rebirth,https://api-cdn.myanimelist.net/images/anime/9/77828.jpg,https://api-cdn.myanimelist.net/images/anime/9/77828l.jpg,2016-01-23,8.02,movie,finished_airing,1,Action,37,Supernatural,10,Fantasy,,,1,2016,winter,6300,r,56,A-1 Pictures,,,,,,,,,,,,,,,,
4918,xxxHOLiC Shunmuki,https://api-cdn.myanimelist.net/images/anime/12/25079.jpg,https://api-cdn.myanimelist.net/images/anime/12/25079l.jpg,2009-02-17,8.08,ova,finished_airing,7,Mystery,4,Comedy,40,Psychological,37,Supernatural,2,2009,winter,1600,pg_13,10,Production I.G,8,Drama,,,,,,,,,,,,,,
